,Driven(KM),Brand(Model),Max Power,Gear Box,Age(Months),Fuel Type,Transmission,City,Area,Price(Lakhs)
269,50000.0,Hyundai Venue,88.76,6.0,5.0,Diesel,Manual,Bangalore,11530.0,10.25
270,10000.0,Tata Nexon,118.35,6.0,1.0,Petrol,Manual,Bangalore,11608.0,14.0
271,57000.0,Hyundai EON,55.2,5.0,11.0,Petrol,Manual,Bangalore,10090.0,2.85
272,110000.0,Mahindra XUV500,140.0,6.0,8.0,Diesel,Manual,Bangalore,12950.0,10.0
273,10000.0,Maruti Baleno,83.1,5.0,5.0,Petrol,Manual,Bangalore,11480.0,7.8
274,50000.0,Maruti Swift,85.8,5.0,12.0,Petrol,Manual,Bangalore,11090.0,4.75
275,120000.0,Mahindra XUV300,115.0,6.0,5.0,Diesel,Manual,Bangalore,11632.0,7.5
276,35469.0,Hyundai Grand i10,82.0,5.0,10.0,Petrol,Manual,Bangalore,10850.0,5.55
277,40073.0,Honda Jazz,88.7,5.0,7.0,Petrol,Manual,Bangalore,11298.0,6.07
278,65730.0,Hyundai Grand i10,81.86,5.0,7.0,Petrol,Manual,Bangalore,10850.0,5.14
279,120000.0,Maruti Baleno,94.0,5.0,19.0,Petrol,Manual,Bangalore,11830.0,2.5
280,36184.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Bangalore,11480.0,7.05
281,69310.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Bangalore,11480.0,6.53
282,55643.0,Honda City,117.3,5.0,9.0,Petrol,Automatic,Bangalore,12270.0,8.72
283,62803.0,Hyundai Grand i10,81.86,4.0,7.0,Petrol,Automatic,Bangalore,10850.0,5.64
284,90000.0,Volkswagen Polo,73.9,5.0,13.0,Diesel,Manual,Bangalore,11304.0,3.7
285,68656.0,Maruti Swift,88.5,5.0,9.0,Petrol,Manual,Bangalore,11160.0,5.5
286,77501.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,5.17
287,40000.0,Maruti Swift Dzire,83.14,5.0,8.0,Petrol,Manual,Bangalore,11380.0,6.2
288,40000.0,Maruti Swift Dzire,83.14,5.0,8.0,Petrol,Manual,Bangalore,11380.0,6.2
289,48325.0,Honda City,117.3,5.0,10.0,Petrol,Automatic,Bangalore,12270.0,7.5
290,30000.0,Tata Nexon,118.36,6.0,2.0,Petrol,Manual,Bangalore,11608.0,12.2
291,100000.0,Mercedes-Benz B Class,120.7,7.0,11.0,Diesel,Automatic,Bangalore,,13.5
292,69000.0,Maruti Swift,81.8,5.0,9.0,Petrol,Manual,Bangalore,11150.0,5.75
293,110000.0,Jeep Compass,170.0,6.0,6.0,Diesel,Manual,Bangalore,12426.0,12.5
294,50000.0,Hyundai Verna,121.3,5.0,8.0,Petrol,Manual,Bangalore,12150.0,8.68
295,60000.0,Kia Carnival,197.2,8.0,4.0,Diesel,Automatic,Bangalore,14139.0,30.0
296,20000.0,Hyundai i20,118.36,6.0,3.0,Petrol,Manual,Bangalore,11540.0,9.8
297,14999.0,Maruti Swift,88.5,5.0,2.0,Petrol,Automatic,Bangalore,11160.0,9.0
298,90773.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,5.5
299,90000.0,Skoda Rapid,103.5,5.0,12.0,Diesel,Manual,Bangalore,12170.0,4.5
300,64917.0,Maruti Swift,81.8,5.0,7.0,Petrol,Manual,Bangalore,11150.0,6.1
301,70235.0,Honda Jazz,88.7,5.0,7.0,Petrol,Manual,Bangalore,11298.0,5.43
302,30000.0,Hyundai i20,118.36,6.0,3.0,Petrol,Manual,Bangalore,11540.0,9.8
303,78782.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,5.35
304,164000.0,Mahindra XUV500,140.0,6.0,10.0,Diesel,Manual,Bangalore,12950.0,8.5
305,72136.0,Maruti Ciaz,91.1,5.0,8.0,Petrol,Manual,Bangalore,12440.0,6.61
306,52486.0,Maruti Swift,88.5,5.0,9.0,Petrol,Manual,Bangalore,11160.0,5.05
307,150000.0,Skoda Laura,106.0,6.0,17.0,Diesel,Automatic,Bangalore,8621.0,4.5
308,36887.0,Honda WR-V,88.7,5.0,7.0,Petrol,Manual,Bangalore,,8.65
309,47962.0,Hyundai Venue,118.35,6.0,5.0,Petrol,Manual,Bangalore,11530.0,9.99
310,135000.0,Nissan Terrano,83.8,5.0,10.0,Diesel,Manual,Bangalore,12571.0,5.95
311,47398.0,Skoda Superb,177.46,7.0,6.0,Petrol,Automatic,Bangalore,13450.0,23.65
312,50000.0,Fiat Linea,112.0,,12.0,Petrol,Manual,Bangalore,12580.0,4.0
313,100000.0,Maruti Swift Dzire,73.9,5.0,12.0,Diesel,Manual,Bangalore,11700.0,5.5
314,55000.0,BMW X4,261.5,8.0,4.0,Diesel,Automatic,Bangalore,13340.0,60.5
315,110000.0,BMW X3,218.0,,13.0,Diesel,Automatic,Bangalore,,16.0
316,90000.0,Volkswagen Polo,103.6,7.0,11.0,Petrol,Automatic,Bangalore,11306.0,5.2
317,116624.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Bangalore,11480.0,6.16
318,54561.0,Maruti Ciaz,103.25,5.0,5.0,Petrol,Manual,Bangalore,,7.95
319,120000.0,Toyota Innova,100.6,5.0,11.0,Diesel,Manual,Bangalore,,12.75
320,65072.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,6.24
321,133532.0,Hyundai Grand i10,81.86,5.0,7.0,Petrol,Manual,Bangalore,,5.49
322,120000.0,Toyota Innova,100.6,5.0,14.0,Diesel,Manual,Bangalore,12700.0,7.6
323,39886.0,Maruti Swift Dzire,88.5,5.0,11.0,Petrol,Manual,Bangalore,,5.24
324,80000.0,Mahindra XUV500,152.87,6.0,5.0,Diesel,Manual,Bangalore,,16.5
325,56976.0,Maruti Swift,74.0,5.0,9.0,Diesel,Manual,Bangalore,11150.0,5.83
326,68303.0,Volkswagen Vento,108.62,6.0,4.0,Petrol,Manual,Bangalore,12178.0,11.47
327,80000.0,Mini Cooper,181.0,6.0,11.0,Petrol,Automatic,Bangalore,10794.0,17.5
328,54000.0,Skoda Rapid,108.6,7.0,8.0,Diesel,Automatic,Bangalore,,8.25
329,98500.0,Land Rover Discovery Sport,187.7,9.0,8.0,Diesel,Automatic,Bangalore,13109.0,31.5
330,72348.0,Volkswagen Polo,74.0,5.0,6.0,Petrol,Manual,Bangalore,11306.0,7.55
331,70000.0,Hyundai Creta,121.3,6.0,9.0,Petrol,Manual,Bangalore,12100.0,8.75
332,62696.0,Volkswagen Polo,75.1,5.0,3.0,Petrol,Manual,Bangalore,,8.55
333,174000.0,Toyota Fortuner,168.5,5.0,10.0,Diesel,Automatic,Bangalore,13090.0,18.45
334,65000.0,Hyundai Grand i10,82.0,5.0,8.0,Petrol,Manual,Bangalore,,5.25
335,36000.0,Hyundai Grand i10,81.86,4.0,7.0,Petrol,Automatic,Bangalore,10850.0,6.5
336,199000.0,Toyota Innova,102.0,5.0,13.0,Diesel,Manual,Bangalore,8621.0,9.5
337,71905.0,Honda City,117.6,,6.0,Petrol,Automatic,Bangalore,12270.0,8.46
338,69748.0,Maruti Swift,88.5,5.0,11.0,Petrol,Manual,Bangalore,11160.0,4.24
339,44000.0,Maruti Alto,46.3,5.0,16.0,Petrol,Manual,Bangalore,10011.0,2.1
340,17875.0,Toyota Yaris,105.94,6.0,3.0,Petrol,Manual,Bangalore,12310.0,9.59
341,95678.0,Renault Duster,153.866,6.0,4.0,Petrol,Manual,Bangalore,12364.0,8.89
342,12003.0,Renault Kiger,71.01,5.0,2.0,Petrol,Automatic,Bangalore,11482.0,8.5
343,114427.0,Ford Ecosport,98.96,5.0,6.0,Diesel,Manual,Bangalore,11526.0,8.36
344,20000.0,Renault Kiger,71.01,5.0,2.0,Petrol,Automatic,Bangalore,11482.0,6.6
345,64655.0,Honda Brio,86.8,5.0,12.0,Petrol,Manual,Bangalore,10580.0,3.34
346,46456.0,Mahindra KUV 100,82.0,5.0,6.0,Petrol,Manual,Bangalore,10780.0,5.94
347,20000.0,Renault Kiger,98.63,,3.0,Petrol,Automatic,Bangalore,11482.0,9.91
348,50000.0,Jeep Compass,170.0,6.0,6.0,Diesel,Manual,Bangalore,12426.0,14.5
349,90000.0,Volkswagen Vento,103.6,5.0,13.0,Diesel,Manual,Bangalore,,2.19
350,20000.0,Hyundai Venue,113.45,6.0,2.0,Diesel,Manual,Bangalore,11530.0,12.85
351,27000.0,Volvo XC40,187.4,8.0,3.0,Petrol,Automatic,Bangalore,,41.95
352,150000.0,Toyota Innova,102.0,5.0,16.0,Diesel,Manual,Bangalore,8621.0,4.55
353,10000.0,Maruti Baleno,88.5,5.0,2.0,Petrol,Manual,Bangalore,,8.25
354,40000.0,Honda City,117.6,5.0,6.0,Petrol,Manual,Bangalore,,8.25
355,40000.0,Ford Ecosport,98.96,5.0,4.0,Diesel,Manual,Bangalore,11526.0,9.2
356,20000.0,Mercedes-Benz C-Class,167.62,9.0,6.0,Diesel,Automatic,Bangalore,13281.0,33.0
357,91598.0,Ford Ecosport,98.59,5.0,7.0,Diesel,Manual,Bangalore,11528.0,7.29
358,57521.0,Maruti Celerio,65.71,5.0,9.0,Petrol,Manual,Bangalore,10700.0,4.32
359,100000.0,Renault Duster,83.8,5.0,8.0,Diesel,Manual,Bangalore,12274.0,7.0
360,7598.0,Hyundai Verna,113.18,6.0,3.0,Petrol,Manual,Bangalore,12338.0,14.99
361,38520.0,Renault Duster,102.53,5.0,7.0,Petrol,Manual,Bangalore,12274.0,7.62
362,20000.0,MG Astor,108.49,5.0,2.0,Petrol,Manual,Bangalore,12264.0,16.25
363,110455.0,Renault Duster,83.8,5.0,10.0,Diesel,Manual,Bangalore,12274.0,6.32
364,26901.0,Hyundai Venue,118.35,7.0,4.0,Petrol,Automatic,Bangalore,11530.0,12.18
365,65376.0,Hyundai Grand i10,81.86,4.0,7.0,Petrol,Automatic,Bangalore,10850.0,5.24
366,28177.0,Mahindra XUV500,152.87,6.0,6.0,Diesel,Manual,Bangalore,12950.0,14.05
367,10000.0,Kia Sonet,118.36,6.0,2.0,Petrol,Manual,Bangalore,,13.9
368,30000.0,MG Hector,141.0,6.0,3.0,Petrol,Automatic,Bangalore,12980.0,18.9
369,27000.0,Hyundai Creta,121.3,6.0,6.0,Petrol,Automatic,Bangalore,12100.0,12.75
370,90000.0,Hyundai i10,80.0,4.0,14.0,Petrol,Automatic,Bangalore,8621.0,2.75
371,20000.0,Honda City,117.6,5.0,2.0,Petrol,Manual,Bangalore,12270.0,11.25
372,82998.0,Honda City,117.3,5.0,8.0,Petrol,Automatic,Bangalore,12270.0,6.5
373,110000.0,Audi A4,163.2,7.0,14.0,Petrol,Automatic,Bangalore,8621.0,7.0
374,14500.0,Honda City,117.6,5.0,5.0,Petrol,Manual,Bangalore,12270.0,11.0
375,120000.0,Mahindra Verito,65.0,5.0,8.0,Diesel,Manual,Bangalore,12034.0,2.6
376,68000.0,Hyundai i10,80.0,4.0,14.0,Petrol,Automatic,Bangalore,8621.0,3.95
377,25887.0,Hyundai Xcent,81.86,5.0,5.0,Petrol,Manual,Bangalore,11310.0,6.81
378,74094.0,Maruti S-Presso,65.71,5.0,4.0,Petrol,Manual,Bangalore,,4.05
379,40000.0,Honda Jazz,88.7,5.0,6.0,Petrol,Automatic,Bangalore,,7.65
380,91045.0,Maruti Ritz,73.94,5.0,10.0,Diesel,Manual,Bangalore,10910.0,4.87
381,80033.0,Mahindra XUV500,152.87,6.0,6.0,Diesel,Manual,Bangalore,,14.74
382,70000.0,Mahindra XUV500,140.0,6.0,7.0,Diesel,Automatic,Bangalore,12950.0,13.4
383,13957.0,Renault Triber,71.01,5.0,3.0,Petrol,Automatic,Bangalore,11460.0,7.7
384,34140.0,Maruti Baleno,83.1,,6.0,Petrol,Automatic,Bangalore,11480.0,8.18
385,20056.0,Ford Ecosport,121.31,5.0,7.0,Petrol,Manual,Bangalore,11526.0,7.24
386,38233.0,Maruti Celerio,65.71,5.0,8.0,Petrol,Automatic,Bangalore,10700.0,4.68
387,100000.0,Volkswagen Jetta,120.33,6.0,11.0,Petrol,Manual,Bangalore,12844.0,5.0
388,50000.0,Ford Ecosport,98.59,5.0,8.0,Diesel,Manual,Bangalore,11528.0,6.0
389,70000.0,Mahindra XUV500,140.0,6.0,7.0,Diesel,Manual,Bangalore,12950.0,13.5
390,44000.0,Hyundai Grand i10,82.0,5.0,8.0,Petrol,Manual,Bangalore,10850.0,5.25
391,90000.0,Hyundai Getz,83.0,5.0,18.0,Petrol,Manual,Bangalore,10950.0,1.75
392,30000.0,Maruti Ciaz,91.1,4.0,8.0,Petrol,Automatic,Bangalore,12440.0,7.25
393,50000.0,Hyundai Grand i10,81.86,5.0,6.0,Petrol,Manual,Bangalore,,5.5
394,98000.0,Maruti Swift,81.8,5.0,5.0,Petrol,Manual,Bangalore,11150.0,6.5
395,47000.0,Honda Jazz,88.7,5.0,7.0,Petrol,Automatic,Bangalore,11298.0,7.75
396,70000.0,Hyundai Verna,121.3,6.0,5.0,Petrol,Manual,Bangalore,12338.0,9.0
397,16998.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Bangalore,,4.08
398,15256.0,Hyundai Grand i10,81.86,4.0,7.0,Petrol,Automatic,Bangalore,10850.0,6.42
399,70000.0,Hyundai Verna,121.3,6.0,5.0,Petrol,Manual,Bangalore,12338.0,9.0
400,4495.0,Datsun RediGO,67.0,5.0,4.0,Petrol,Automatic,Bangalore,9978.0,5.21
401,34561.0,Renault Triber,71.01,5.0,4.0,Petrol,Manual,Bangalore,,6.95
402,40000.0,Maruti Alto K10,67.05,5.0,6.0,Petrol,Manual,Bangalore,10120.0,3.9
403,142135.0,Tata Tiago,84.0,5.0,8.0,Petrol,Manual,Bangalore,10786.0,4.29
404,120000.0,Ford Aspire,94.93,5.0,3.0,Petrol,Manual,Bangalore,11398.0,5.2
405,9553.0,Maruti Wagon R,81.8,5.0,5.0,Petrol,Automatic,Bangalore,10550.0,6.25
406,7600.0,Renault KWID,67.06,5.0,2.0,Petrol,Manual,Bangalore,10620.0,6.01
407,120000.0,Jeep Compass,170.0,6.0,7.0,Diesel,Manual,Bangalore,12426.0,13.0
408,20000.0,Hyundai Grand i10,81.86,4.0,7.0,Petrol,Automatic,Bangalore,,6.45
409,120000.0,Audi Q7,241.4,8.0,11.0,Diesel,Automatic,Bangalore,14087.0,19.75
410,45578.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Bangalore,11438.0,6.95
411,100000.0,Volkswagen Jetta,120.33,6.0,11.0,Petrol,Manual,Bangalore,12844.0,5.0
412,100000.0,BMW 3 Series,190.0,8.0,10.0,Diesel,Automatic,Bangalore,13270.0,16.44
413,42000.0,Ford Ecosport,121.36,5.0,5.0,Petrol,Manual,Bangalore,11526.0,8.95
414,90000.0,Hyundai i10,78.9,5.0,11.0,Petrol,Manual,Bangalore,,3.5
415,70000.0,Hyundai Verna,126.32,6.0,12.0,Diesel,Manual,Bangalore,,5.5
416,100000.0,Ford Endeavour,153.86,5.0,14.0,Diesel,Automatic,Bangalore,13696.0,7.5
417,16306.0,Maruti Ignis,81.8,5.0,7.0,Petrol,Manual,Bangalore,10780.0,5.81
418,25086.0,Maruti Wagon R,81.8,5.0,4.0,Petrol,Manual,Bangalore,10550.0,5.13
419,54845.0,Maruti Baleno,81.8,5.0,7.0,Petrol,Manual,Bangalore,11480.0,6.5
420,35642.0,Ford Freestyle,98.63,5.0,4.0,Diesel,Manual,Bangalore,11382.0,8.06
421,22173.0,Maruti Baleno,83.1,,8.0,Petrol,Automatic,Bangalore,11480.0,7.25
422,50000.0,BMW 5 Series,261.49,8.0,6.0,Diesel,Automatic,Bangalore,13781.0,49.5
423,67790.0,Hyundai Grand i10,82.0,5.0,10.0,Petrol,Manual,Bangalore,10850.0,4.26
424,38000.0,Maruti Alto K10,67.05,5.0,5.0,Petrol,Manual,Bangalore,10120.0,4.85
425,49713.0,Honda Brio,86.8,5.0,12.0,Petrol,Manual,Bangalore,,3.51
426,10002.0,Renault KWID,67.06,5.0,3.0,Petrol,Manual,Bangalore,10620.0,4.9
427,46706.0,Mahindra XUV500,140.0,6.0,7.0,Diesel,Manual,Bangalore,12950.0,14.95
428,90000.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Bangalore,11150.0,5.1
429,106000.0,BMW X3,187.7,8.0,8.0,Diesel,Automatic,Bangalore,,27.5
430,55833.0,Volkswagen Polo,103.5,7.0,7.0,Petrol,Automatic,Bangalore,11306.0,10.25
431,46716.0,Audi Q3,174.33,7.0,9.0,Diesel,Automatic,Bangalore,12685.0,23.45
432,54000.0,Skoda Rapid,108.6,5.0,8.0,Diesel,Manual,Bangalore,12224.0,8.25
433,68000.0,Ford Ecosport,98.96,5.0,8.0,Diesel,Manual,Bangalore,11526.0,6.75
434,113348.0,Ford Figo,68.05,5.0,14.0,Diesel,Manual,Bangalore,10950.0,1.9
435,134000.0,Audi A6,174.33,8.0,10.0,Diesel,Automatic,Bangalore,,8.9
436,20000.0,Renault Kiger,71.01,5.0,2.0,Petrol,Automatic,Bangalore,11482.0,8.23
437,52311.0,Maruti Swift,88.5,5.0,10.0,Petrol,Manual,Bangalore,,5.54
438,59514.0,Maruti Swift Dzire,88.5,5.0,10.0,Petrol,Manual,Bangalore,11460.0,4.99
439,10000.0,Renault Kiger,71.01,5.0,2.0,Petrol,Automatic,Bangalore,11482.0,8.15
440,36743.0,Maruti Baleno,81.8,5.0,4.0,Petrol,Manual,Bangalore,11480.0,7.19
441,83046.0,Maruti Celerio,65.71,5.0,9.0,Petrol,Manual,Bangalore,10700.0,3.72
442,10000.0,Maruti Celerio,67.04,5.0,6.0,Petrol,Automatic,Bangalore,10590.0,5.15
443,59420.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,5.54
444,4545.0,Tata Tigor,83.81,5.0,1.0,Petrol,Manual,Bangalore,11338.0,7.0
445,70404.0,Maruti Swift,88.5,5.0,13.0,Petrol,Manual,Bangalore,,4.1
446,39725.0,Maruti Ciaz,91.1,5.0,8.0,Petrol,Manual,Bangalore,12440.0,6.85
447,10000.0,BMW 3 Series,254.79,8.0,2.0,Petrol,Automatic,Bangalore,,55.0
448,10000.0,Kia Seltos,113.42,6.0,2.0,Diesel,Automatic,Bangalore,12230.0,18.0
449,60000.0,Maruti Wagon R,67.1,5.0,18.0,Petrol,Manual,Bangalore,10211.0,1.8
450,50000.0,Ford Ecosport,121.31,5.0,6.0,Petrol,Manual,Bangalore,11526.0,7.65
451,10000.0,MG Hector,141.0,6.0,1.0,Petrol,Manual,Bangalore,13068.0,19.5
452,50000.0,Hyundai Elantra,147.5,6.0,11.0,Petrol,Manual,Bangalore,12610.0,4.91
453,23272.0,Ford Ecosport,98.96,5.0,3.0,Diesel,Manual,Bangalore,,11.75
454,8407.0,Ford Ecosport,120.69,5.0,4.0,Petrol,Manual,Bangalore,11526.0,9.99
455,50000.0,Maruti Swift,81.8,5.0,6.0,Petrol,Automatic,Bangalore,11150.0,7.15
456,10000.0,Audi A4,187.74,7.0,6.0,Diesel,Automatic,Bangalore,13136.0,34.0
457,14881.0,Hyundai Creta,138.12,7.0,3.0,Petrol,Automatic,Bangalore,,17.79
458,54305.0,Hyundai i20,82.85,5.0,12.0,Petrol,Manual,Bangalore,11410.0,4.04
459,50000.0,Hyundai i10,68.05,5.0,8.0,Petrol,Manual,Bangalore,10360.0,3.58
460,64998.0,Maruti Ignis,81.8,5.0,7.0,Petrol,Automatic,Bangalore,10780.0,5.81
461,75940.0,Hyundai i20,81.83,5.0,9.0,Petrol,Manual,Bangalore,,6.3
462,25639.0,Honda Jazz,88.7,5.0,8.0,Petrol,Manual,Bangalore,11298.0,5.6
463,44107.0,Mahindra XUV500,152.87,6.0,5.0,Diesel,Manual,Bangalore,12950.0,15.51
464,60000.0,Hyundai Verna,121.3,5.0,10.0,Petrol,Manual,Bangalore,12150.0,5.25
465,41594.0,Maruti Celerio,67.04,5.0,6.0,Petrol,Manual,Bangalore,,5.01
466,24786.0,Maruti Wagon R,81.8,5.0,4.0,Petrol,Automatic,Bangalore,10550.0,6.17
467,56000.0,Maruti Alto K10,67.05,5.0,7.0,Petrol,Manual,Bangalore,10120.0,3.65
468,90000.0,Honda City,119.35,,6.0,Petrol,Automatic,Bangalore,,9.95
469,31000.0,Hyundai i20,81.83,5.0,5.0,Petrol,Manual,Bangalore,,7.75
470,30000.0,Jaguar F-Pace,177.0,8.0,6.0,Diesel,Automatic,Bangalore,13371.0,47.0
471,36000.0,Hyundai Verna,121.3,6.0,7.0,Petrol,Manual,Bangalore,12338.0,7.7
472,19065.0,Maruti Swift,81.8,5.0,6.0,Petrol,Manual,Bangalore,,7.25
473,30538.0,Honda Jazz,88.7,5.0,5.0,Petrol,Automatic,Bangalore,,8.4
474,48891.0,Hyundai i20,81.86,5.0,6.0,Petrol,Manual,Bangalore,11438.0,7.99
475,60000.0,Mercedes-Benz A Class,120.7,7.0,10.0,Petrol,Automatic,Bangalore,12144.0,13.8
476,26676.0,Maruti Swift,81.8,5.0,6.0,Petrol,Manual,Bangalore,,6.96
477,35647.0,Maruti Swift,88.5,5.0,9.0,Petrol,Manual,Bangalore,11160.0,5.76
478,63825.0,Toyota Glanza,88.5,5.0,4.0,Petrol,Manual,Bangalore,11470.0,7.21
479,31346.0,Honda City,117.6,5.0,6.0,Petrol,Manual,Bangalore,12270.0,9.95
480,79349.0,Hyundai i20,81.83,5.0,9.0,Petrol,Manual,Bangalore,11438.0,5.94
481,88203.0,Mahindra XUV500,140.0,6.0,9.0,Diesel,Manual,Bangalore,12950.0,9.27
482,37370.0,Audi Q3,181.0,7.0,6.0,Diesel,Automatic,Bangalore,12438.0,32.75
483,52228.0,Maruti Wagon R,67.04,5.0,9.0,Petrol,Manual,Bangalore,,4.26
484,70000.0,Hyundai Creta,126.2,6.0,9.0,Diesel,Automatic,Bangalore,12100.0,11.0
485,40542.0,Nissan Magnite,98.63,5.0,2.0,Petrol,Manual,Bangalore,11504.0,9.05
486,47936.0,Renault Duster,104.5,5.0,5.0,Petrol,Automatic,Bangalore,,8.48
487,10000.0,Maruti Gypsy,,,,Petrol,Manual,Bangalore,,4.0
488,70000.0,Skoda Superb,163.2,5.0,16.0,Diesel,Automatic,Bangalore,13136.0,5.75
489,110000.0,Honda City,116.3,5.0,11.0,Petrol,Manual,Bangalore,12270.0,4.0
490,10000.0,Maruti Gypsy,,,,Petrol,Manual,Bangalore,11680.0,4.0
491,45000.0,Hyundai Creta,121.3,6.0,8.0,Petrol,Manual,Bangalore,,8.95
492,20469.0,Hyundai Venue,118.35,6.0,5.0,Petrol,Manual,Bangalore,11530.0,10.99
493,60000.0,Hyundai i20,80.0,5.0,13.0,Petrol,Manual,Bangalore,11300.0,4.25
494,70000.0,Maruti Swift Dzire,85.8,5.0,12.0,Petrol,Manual,Bangalore,11380.0,4.45
495,150000.0,Skoda Rapid,103.5,5.0,10.0,Diesel,Manual,Bangalore,12170.0,3.2
496,46258.0,Volkswagen Vento,103.2,5.0,7.0,Petrol,Manual,Bangalore,,7.75
497,54242.0,Maruti Wagon R,67.1,5.0,11.0,Petrol,Manual,Bangalore,10211.0,3.27
498,90727.0,Honda Jazz,88.7,5.0,7.0,Petrol,Automatic,Bangalore,11298.0,6.61
499,100000.0,Mahindra XUV500,140.0,6.0,12.0,Diesel,Manual,Bangalore,12950.0,7.75
500,31003.0,Maruti Swift Dzire,81.8,5.0,7.0,Petrol,Manual,Bangalore,,6.82
501,24233.0,Hyundai Grand i10,81.86,5.0,7.0,Petrol,Manual,Bangalore,10850.0,5.77
502,90000.0,Volkswagen Polo,74.0,5.0,9.0,Petrol,Manual,Bangalore,11306.0,5.0
503,36983.0,Honda Jazz,88.7,5.0,7.0,Petrol,Manual,Bangalore,,6.79
504,68915.0,Mercedes-Benz B Class,120.7,7.0,10.0,Diesel,Automatic,Bangalore,12627.0,14.45
505,5440.0,Maruti Swift,88.5,5.0,3.0,Petrol,Manual,Bangalore,11160.0,7.76
506,8096.0,Tata Tiago,84.82,5.0,3.0,Petrol,Manual,Bangalore,10884.0,6.9
507,120000.0,Skoda Rapid,103.5,5.0,12.0,Diesel,Manual,Bangalore,12170.0,3.8
508,60000.0,Renault Duster,102.57,5.0,10.0,Petrol,Manual,Bangalore,12274.0,5.6
509,120000.0,Tata Safari Storme,147.94,5.0,7.0,Diesel,Manual,Bangalore,,11.25
510,125903.0,Renault Lodgy,108.5,6.0,9.0,Diesel,Manual,Bangalore,12498.0,5.15
511,33040.0,Hyundai i20,81.86,5.0,6.0,Petrol,Manual,Bangalore,,7.99
512,110000.0,Toyota Fortuner,171.0,5.0,15.0,Diesel,Manual,Bangalore,13070.0,12.0
513,30722.0,Hyundai i20,88.76,6.0,5.0,Diesel,Manual,Bangalore,11438.0,8.35
514,80000.0,Honda City,98.6,6.0,8.0,Diesel,Manual,Bangalore,12270.0,7.5
515,120000.0,Toyota Fortuner,171.0,5.0,15.0,Diesel,Manual,Bangalore,13070.0,12.75
516,33000.0,Mercedes-Benz E-Class,203.0,5.0,7.0,Diesel,Automatic,Bangalore,13444.0,30.75
517,58778.0,Honda City,117.3,5.0,10.0,Petrol,Manual,Bangalore,12270.0,5.27
518,51395.0,Maruti S-Presso,65.71,5.0,5.0,Petrol,Manual,Bangalore,,4.26
519,100000.0,Ford Ecosport,120.69,6.0,9.0,Petrol,Automatic,Bangalore,11526.0,6.25
520,65881.0,Maruti Swift Dzire,88.5,5.0,11.0,Petrol,Manual,Bangalore,11460.0,4.47
521,49934.0,Maruti Swift,88.5,5.0,10.0,Petrol,Manual,Bangalore,11160.0,5.52
522,91000.0,Honda City,98.6,6.0,8.0,Diesel,Manual,Bangalore,12270.0,7.95
523,61576.0,Maruti Celerio X,67.0,5.0,6.0,Petrol,Manual,Bangalore,10700.0,4.59
524,114321.0,Maruti Ciaz,91.1,5.0,8.0,Petrol,Manual,Bangalore,12440.0,7.0
525,53125.0,Maruti S-Presso,65.71,5.0,5.0,Petrol,Manual,Bangalore,10170.0,4.05
526,36462.0,Renault KWID,67.0,5.0,4.0,Petrol,Automatic,Bangalore,10620.0,5.36
527,97542.0,Mercedes-Benz M-Class,203.2,7.0,10.0,Diesel,Automatic,Bangalore,13543.0,24.0
528,89000.0,Mercedes-Benz GLE,254.79,9.0,7.0,Diesel,Automatic,Bangalore,13547.0,47.45
529,13000.0,Renault Duster,104.5,5.0,6.0,Petrol,Manual,Bangalore,12274.0,8.95
530,41000.0,Hyundai Verna,126.2,6.0,6.0,Diesel,Manual,Bangalore,,13.75
531,94471.0,Volkswagen Polo,103.5,7.0,7.0,Petrol,Automatic,Bangalore,11306.0,8.8
532,58000.0,Toyota Innova,102.0,5.0,13.0,Diesel,Manual,Bangalore,8621.0,10.3
533,46000.0,Maruti Wagon R,81.8,5.0,8.0,Petrol,Manual,Bangalore,,4.75
534,10000.0,MG Astor,108.49,5.0,2.0,Petrol,Manual,Bangalore,,11.5
535,36531.0,Mercedes-Benz GLC,194.0,9.0,4.0,Diesel,Automatic,Bangalore,,56.75
536,50000.0,Toyota Urban cruiser,103.26,5.0,3.0,Petrol,Manual,Bangalore,11570.0,9.6
537,36004.0,Maruti Celerio,67.05,5.0,4.0,Petrol,Manual,Bangalore,10590.0,5.32
538,58808.0,Honda City,117.3,5.0,8.0,Petrol,Manual,Bangalore,,6.51
539,10000.0,Mercedes-Benz C-Class,170.0,7.0,7.0,Diesel,Automatic,Bangalore,13281.0,32.0
540,31983.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Bangalore,,7.15
